title:PandaPaxx S16 Rolls

// Under Your Skin - Under your Skin (pve)
//notes: I’ve been hearing a lot of chatter about this bow. For good reason. It’s arguably a better Hush. Successful warm-up in conjunction with archer’s tempo really drops that draw time to near-instantaneous speeds. Ideally I would love that draw time and a damage perk to really maximize fun. A bow with chain reaction? Just better dragonfly. Bungie give it to me. Back to Under Your Skin we have a neutral bow that has utility being a legendary void option. Le Monarche just got a wonderful catalyst in unrelenting, so you could potentially have a legendary lemon through dragonfly and unrelenting together. I do think the uniqueness of archer’s tempo and successful warm-up is a great combo, but for every-day play the combos of archer’s and dragonfly or explosive head, or adaptive munitions to rip through various shields is just a better play.

Where the instant draw time really comes into a life of its own is PvP. Unfortunately to Under Your Skin’s detriment, this entirely relies on kills to get going, but once it does? Nearly unstoppable. Hush did have the benefit of not needing a kill, but with the chaos of 6v6 you really don’t need to worry as much. Clean someone up and reap the benefits. Another good combo would be the newly buffed hip-fire grip with opening shot for all the aim assist to hot-swap to a 120 hand cannon or another combo to clean up. tags:pve
dimwishlist:item=1788603939&perks=1840239774,1968497646,1428297954,3523296417
dimwishlist:item=1788603939&perks=1840239774,1968497646,1354429876,124408337
dimwishlist:item=1788603939&perks=1840239774,1968497646,1354429876,1546637391
dimwishlist:item=1788603939&perks=1840239774,1968497646,1354429876,3523296417
dimwishlist:item=1788603939&perks=1482024992,2420895100,1820235745,124408337
dimwishlist:item=1788603939&perks=1482024992,2420895100,1820235745,1546637391
dimwishlist:item=1788603939&perks=1482024992,2420895100,1820235745,3523296417
dimwishlist:item=1788603939&perks=1482024992,2420895100,1428297954,124408337
dimwishlist:item=1788603939&perks=1482024992,2420895100,1428297954,1546637391
dimwishlist:item=1788603939&perks=1482024992,2420895100,1428297954,3523296417
dimwishlist:item=1788603939&perks=1482024992,2420895100,1354429876,124408337
dimwishlist:item=1788603939&perks=1482024992,2420895100,1354429876,1546637391
dimwishlist:item=1788603939&perks=1482024992,2420895100,1354429876,3523296417
dimwishlist:item=1788603939&perks=1482024992,1431678320,1820235745,124408337
dimwishlist:item=1788603939&perks=1482024992,1431678320,1820235745,1546637391
dimwishlist:item=1788603939&perks=1482024992,1431678320,1820235745,3523296417
dimwishlist:item=1788603939&perks=1482024992,1431678320,1428297954,124408337
dimwishlist:item=1788603939&perks=1482024992,1431678320,1428297954,1546637391
dimwishlist:item=1788603939&perks=1482024992,1431678320,1428297954,3523296417
dimwishlist:item=1788603939&perks=1482024992,1431678320,1354429876,124408337
dimwishlist:item=1788603939&perks=1482024992,1431678320,1354429876,1546637391
dimwishlist:item=1788603939&perks=1482024992,1431678320,1354429876,3523296417
dimwishlist:item=1788603939&perks=1482024992,1968497646,1820235745,124408337
dimwishlist:item=1788603939&perks=1482024992,1968497646,1820235745,1546637391
dimwishlist:item=1788603939&perks=1482024992,1968497646,1820235745,3523296417
dimwishlist:item=1788603939&perks=1482024992,1968497646,1428297954,124408337
dimwishlist:item=1788603939&perks=1482024992,1968497646,1428297954,1546637391
dimwishlist:item=1788603939&perks=1482024992,1968497646,1428297954,3523296417
dimwishlist:item=1788603939&perks=1482024992,1968497646,1354429876,124408337
dimwishlist:item=1788603939&perks=1482024992,1968497646,1354429876,1546637391
dimwishlist:item=1788603939&perks=1482024992,1968497646,1354429876,3523296417


// Razor's Edge - Razor's Edge (pve)
//notes: A contender to our beloved spin-to-win, Falling Guillotine. Getting both add-clear via chain reaction or big damage through frenzy or one for all gives Razor’s Edge some real reason to grind for it. Now if you already have a good Guillotine or Hero of Ages you really don’t need Razor’s Edge, but having the option is never a bad thing. It also looks incredible as a mini-light saber. So take that for what you will.

The Iron Banner origin trait looks really strong, but it fell on two weapons that really can’t take advantage of it. If Razor’s Edge also got eager edge you can really be a menace being removed from radar and flying around. But being a standard vortex frame hinders its ability to perform in all aspects of PvP. tags:pve
dimwishlist:item=1796949035&perks=938542991,269888150,3108830275,4049631843
dimwishlist:item=1796949035&perks=938542991,269888150,3108830275,2396489472
dimwishlist:item=1796949035&perks=938542991,269888150,3108830275,4104185692
dimwishlist:item=1796949035&perks=938542991,269888150,3705817207,4049631843
dimwishlist:item=1796949035&perks=938542991,269888150,3705817207,2396489472
dimwishlist:item=1796949035&perks=938542991,269888150,3705817207,4104185692
dimwishlist:item=1796949035&perks=938542991,52780822,3108830275,4049631843
dimwishlist:item=1796949035&perks=938542991,52780822,3108830275,2396489472
dimwishlist:item=1796949035&perks=938542991,52780822,3108830275,4104185692
dimwishlist:item=1796949035&perks=938542991,52780822,3705817207,4049631843
dimwishlist:item=1796949035&perks=938542991,52780822,3705817207,2396489472
dimwishlist:item=1796949035&perks=938542991,52780822,3705817207,4104185692
dimwishlist:item=1796949035&perks=2827049491,269888150,3108830275,4049631843
dimwishlist:item=1796949035&perks=2827049491,269888150,3108830275,2396489472
dimwishlist:item=1796949035&perks=2827049491,269888150,3108830275,4104185692
dimwishlist:item=1796949035&perks=2827049491,269888150,3705817207,4049631843
dimwishlist:item=1796949035&perks=2827049491,269888150,3705817207,2396489472
dimwishlist:item=1796949035&perks=2827049491,269888150,3705817207,4104185692
dimwishlist:item=1796949035&perks=2827049491,52780822,3108830275,4049631843
dimwishlist:item=1796949035&perks=2827049491,52780822,3108830275,2396489472
dimwishlist:item=1796949035&perks=2827049491,52780822,3108830275,4104185692
dimwishlist:item=1796949035&perks=2827049491,52780822,3705817207,4049631843
dimwishlist:item=1796949035&perks=2827049491,52780822,3705817207,2396489472
dimwishlist:item=1796949035&perks=2827049491,52780822,3705817207,4104185692
dimwishlist:item=1796949035&perks=3666208348,269888150,3108830275,4049631843
dimwishlist:item=1796949035&perks=3666208348,269888150,3108830275,2396489472
dimwishlist:item=1796949035&perks=3666208348,269888150,3108830275,4104185692
dimwishlist:item=1796949035&perks=3666208348,269888150,3705817207,4049631843
dimwishlist:item=1796949035&perks=3666208348,269888150,3705817207,2396489472
dimwishlist:item=1796949035&perks=3666208348,269888150,3705817207,4104185692
dimwishlist:item=1796949035&perks=3666208348,52780822,3108830275,4049631843
dimwishlist:item=1796949035&perks=3666208348,52780822,3108830275,2396489472
dimwishlist:item=1796949035&perks=3666208348,52780822,3108830275,4104185692
dimwishlist:item=1796949035&perks=3666208348,52780822,3705817207,4049631843
dimwishlist:item=1796949035&perks=3666208348,52780822,3705817207,2396489472
dimwishlist:item=1796949035&perks=3666208348,52780822,3705817207,4104185692


// Likely Suspect - Likely Suspect (pve)
//notes: Likely Suspect is like off-brand Snorri-FR5. It doesn’t have the room clearing perks like Snorri-FR5, nor does it have the boss killing power of Cartesian Coordinate. It is a fine neutral option while you farm out world drops to get Snorri-FR5.

In terms of PvP Likely Suspect falls off in comparison to Cartesian Coordinate. The two most important stats on fusions as of this current sandbox is zoom, followed by stability. Ideally stability through perks so you can also bump up things like charge time and handling. Likely Suspect does not have the zoom to compete with Cartesian Coordinate, but does have consistency through perks. Bumping that up can give you a leg on Cartesian Coordinate but don’t expect those deep voops like Main Ingredient. tags:pve
dimwishlist:item=1994645182&perks=1840239774,2680121939,1428297954,3673922083
dimwishlist:item=1994645182&perks=1840239774,2680121939,1428297954,2889515627
dimwishlist:item=1994645182&perks=1840239774,2680121939,1428297954,2610012052
dimwishlist:item=1994645182&perks=1840239774,2680121939,1428297954,4290541820
dimwishlist:item=1994645182&perks=1840239774,2680121939,1428297954,859780267
dimwishlist:item=1994645182&perks=1840239774,2680121939,1428297954,4049631843
dimwishlist:item=1994645182&perks=1840239774,2680121939,2039302152,3673922083
dimwishlist:item=1994645182&perks=1840239774,2680121939,2039302152,2889515627
dimwishlist:item=1994645182&perks=1840239774,2680121939,2039302152,2610012052
dimwishlist:item=1994645182&perks=1840239774,2680121939,2039302152,4290541820
dimwishlist:item=1994645182&perks=1840239774,2680121939,2039302152,859780267
dimwishlist:item=1994645182&perks=1840239774,2680121939,2039302152,4049631843
dimwishlist:item=1994645182&perks=1840239774,2680121939,2396422520,3673922083
dimwishlist:item=1994645182&perks=1840239774,2680121939,2396422520,2889515627
dimwishlist:item=1994645182&perks=1840239774,2680121939,2396422520,2610012052
dimwishlist:item=1994645182&perks=1840239774,2680121939,2396422520,4290541820
dimwishlist:item=1994645182&perks=1840239774,2680121939,2396422520,859780267
dimwishlist:item=1994645182&perks=1840239774,2680121939,2396422520,4049631843
dimwishlist:item=1994645182&perks=1840239774,2680121939,2014892510,3673922083
dimwishlist:item=1994645182&perks=1840239774,2680121939,2014892510,2889515627
dimwishlist:item=1994645182&perks=1840239774,2680121939,2014892510,2610012052
dimwishlist:item=1994645182&perks=1840239774,2680121939,2014892510,4290541820
dimwishlist:item=1994645182&perks=1840239774,2680121939,2014892510,859780267
dimwishlist:item=1994645182&perks=1840239774,2680121939,2014892510,4049631843
dimwishlist:item=1994645182&perks=1840239774,2680121939,1583705720,3673922083
dimwishlist:item=1994645182&perks=1840239774,2680121939,1583705720,2889515627
dimwishlist:item=1994645182&perks=1840239774,2680121939,1583705720,2610012052
dimwishlist:item=1994645182&perks=1840239774,2680121939,1583705720,4290541820
dimwishlist:item=1994645182&perks=1840239774,2680121939,1583705720,859780267
dimwishlist:item=1994645182&perks=1840239774,2680121939,1583705720,4049631843
dimwishlist:item=1994645182&perks=1840239774,2680121939,1409206216,3673922083
dimwishlist:item=1994645182&perks=1840239774,2680121939,1409206216,2889515627
dimwishlist:item=1994645182&perks=1840239774,2680121939,1409206216,2610012052
dimwishlist:item=1994645182&perks=1840239774,2680121939,1409206216,4290541820
dimwishlist:item=1994645182&perks=1840239774,2680121939,1409206216,859780267
dimwishlist:item=1994645182&perks=1840239774,2680121939,1409206216,4049631843
dimwishlist:item=1994645182&perks=1840239774,689005463,1428297954,3673922083
dimwishlist:item=1994645182&perks=1840239774,689005463,1428297954,2889515627
dimwishlist:item=1994645182&perks=1840239774,689005463,1428297954,2610012052
dimwishlist:item=1994645182&perks=1840239774,689005463,1428297954,4290541820
dimwishlist:item=1994645182&perks=1840239774,689005463,1428297954,859780267
dimwishlist:item=1994645182&perks=1840239774,689005463,1428297954,4049631843
dimwishlist:item=1994645182&perks=1840239774,689005463,2039302152,3673922083
dimwishlist:item=1994645182&perks=1840239774,689005463,2039302152,2889515627
dimwishlist:item=1994645182&perks=1840239774,689005463,2039302152,2610012052
dimwishlist:item=1994645182&perks=1840239774,689005463,2039302152,4290541820
dimwishlist:item=1994645182&perks=1840239774,689005463,2039302152,859780267
dimwishlist:item=1994645182&perks=1840239774,689005463,2039302152,4049631843
dimwishlist:item=1994645182&perks=1840239774,689005463,2396422520,3673922083
dimwishlist:item=1994645182&perks=1840239774,689005463,2396422520,2889515627
dimwishlist:item=1994645182&perks=1840239774,689005463,2396422520,2610012052
dimwishlist:item=1994645182&perks=1840239774,689005463,2396422520,4290541820
dimwishlist:item=1994645182&perks=1840239774,689005463,2396422520,859780267
dimwishlist:item=1994645182&perks=1840239774,689005463,2396422520,4049631843
dimwishlist:item=1994645182&perks=1840239774,689005463,2014892510,3673922083
dimwishlist:item=1994645182&perks=1840239774,689005463,2014892510,2889515627
dimwishlist:item=1994645182&perks=1840239774,689005463,2014892510,2610012052
dimwishlist:item=1994645182&perks=1840239774,689005463,2014892510,4290541820
dimwishlist:item=1994645182&perks=1840239774,689005463,2014892510,859780267
dimwishlist:item=1994645182&perks=1840239774,689005463,2014892510,4049631843
dimwishlist:item=1994645182&perks=1840239774,689005463,1583705720,3673922083
dimwishlist:item=1994645182&perks=1840239774,689005463,1583705720,2889515627
dimwishlist:item=1994645182&perks=1840239774,689005463,1583705720,2610012052
dimwishlist:item=1994645182&perks=1840239774,689005463,1583705720,4290541820
dimwishlist:item=1994645182&perks=1840239774,689005463,1583705720,859780267
dimwishlist:item=1994645182&perks=1840239774,689005463,1583705720,4049631843
dimwishlist:item=1994645182&perks=1840239774,689005463,1409206216,3673922083
dimwishlist:item=1994645182&perks=1840239774,689005463,1409206216,2889515627
dimwishlist:item=1994645182&perks=1840239774,689005463,1409206216,2610012052
dimwishlist:item=1994645182&perks=1840239774,689005463,1409206216,4290541820
dimwishlist:item=1994645182&perks=1840239774,689005463,1409206216,859780267
dimwishlist:item=1994645182&perks=1840239774,689005463,1409206216,4049631843
dimwishlist:item=1994645182&perks=839105230,2680121939,1428297954,3673922083
dimwishlist:item=1994645182&perks=839105230,2680121939,1428297954,2889515627
dimwishlist:item=1994645182&perks=839105230,2680121939,1428297954,2610012052
dimwishlist:item=1994645182&perks=839105230,2680121939,1428297954,4290541820
dimwishlist:item=1994645182&perks=839105230,2680121939,1428297954,859780267
dimwishlist:item=1994645182&perks=839105230,2680121939,1428297954,4049631843
dimwishlist:item=1994645182&perks=839105230,2680121939,2039302152,3673922083
dimwishlist:item=1994645182&perks=839105230,2680121939,2039302152,2889515627
dimwishlist:item=1994645182&perks=839105230,2680121939,2039302152,2610012052
dimwishlist:item=1994645182&perks=839105230,2680121939,2039302152,4290541820
dimwishlist:item=1994645182&perks=839105230,2680121939,2039302152,859780267
dimwishlist:item=1994645182&perks=839105230,2680121939,2039302152,4049631843
dimwishlist:item=1994645182&perks=839105230,2680121939,2396422520,3673922083
dimwishlist:item=1994645182&perks=839105230,2680121939,2396422520,2889515627
dimwishlist:item=1994645182&perks=839105230,2680121939,2396422520,2610012052
dimwishlist:item=1994645182&perks=839105230,2680121939,2396422520,4290541820
dimwishlist:item=1994645182&perks=839105230,2680121939,2396422520,859780267
dimwishlist:item=1994645182&perks=839105230,2680121939,2396422520,4049631843
dimwishlist:item=1994645182&perks=839105230,2680121939,2014892510,3673922083
dimwishlist:item=1994645182&perks=839105230,2680121939,2014892510,2889515627
dimwishlist:item=1994645182&perks=839105230,2680121939,2014892510,2610012052
dimwishlist:item=1994645182&perks=839105230,2680121939,2014892510,4290541820
dimwishlist:item=1994645182&perks=839105230,2680121939,2014892510,859780267
dimwishlist:item=1994645182&perks=839105230,2680121939,2014892510,4049631843
dimwishlist:item=1994645182&perks=839105230,2680121939,1583705720,3673922083
dimwishlist:item=1994645182&perks=839105230,2680121939,1583705720,2889515627
dimwishlist:item=1994645182&perks=839105230,2680121939,1583705720,2610012052
dimwishlist:item=1994645182&perks=839105230,2680121939,1583705720,4290541820
dimwishlist:item=1994645182&perks=839105230,2680121939,1583705720,859780267
dimwishlist:item=1994645182&perks=839105230,2680121939,1583705720,4049631843
dimwishlist:item=1994645182&perks=839105230,2680121939,1409206216,3673922083
dimwishlist:item=1994645182&perks=839105230,2680121939,1409206216,2889515627
dimwishlist:item=1994645182&perks=839105230,2680121939,1409206216,2610012052
dimwishlist:item=1994645182&perks=839105230,2680121939,1409206216,4290541820
dimwishlist:item=1994645182&perks=839105230,2680121939,1409206216,859780267
